question,answer
Reptiles are described by what term that means their internal temperature depends on the temperature of their environment?,['ectothermic']
How do very massive stars end their lives?,['supernova']
"Circulating the air prevents ethylene from accumulating, and carbon dioxide inhibits synthesis of new what?",['methylthiogalactoside']
How do animals obtain nitrogen?,['by eating plants']
Which system are the brain and spinal cord apart of?,['central']
What is the most abundant metal of the earth's crust?,['silicon']
"Foodborne illness, food allergies, or a food intolerance cause symptoms in what system?",['digestive system']
What are the two types of digestive systems invertebrates may have?,['gastrointestinal system']
"Control of the body can be somatic or autonomic, offering one way to divide what organ system by function?",['somatic and autonomic']
What is required to move or change matter from one state to another?,['energy']
What is the name of the molecule which has one carbon and four hydrogen atoms?,['hydrogen cyanide']
The added nutrients from fertilizer often cause excessive growth of what organism?,['algae']
All the atoms of a given element have the same number what?,['proton number']
What rock group offers the richest source of fossils?,['sedimentary rocks']
What is matter in the universe that does not emit light called?,['dark matter']
"What term, calculated by multiplying heart contractions by stroke volume, means the volume of blood pumped by the heart in one minute?",['left ventricle cardiac output']
Cells that have a nucleus and other organelles which are membrane-bound are generally called what kinds of cells?,['eukaryotic cells']
The bird ancestor that lived in trees developed what feature commonly associated with birds?,['feathers']
"When equal amounts of a strong acid such as hydrochloric acid are mixed with a strong base such as sodium hydroxide, the result is what kind of solution?",['neutralization']
What is another word for cellular drinking?,['osmosis']
Reacting with metal is one thing that distinguishes acids from what?,['bases']
Toxins and poisons are ______ enzyme inhibitos,['active']
"After a supernova, what part of a star remains?",['neutron star or black hole']
There are 20 different common amino acids needed to make what organic compound?,['protein PREVIOUS POST Previous post: How to become a robotics engineer NEXT POST Next post: How to become an art therapist']
What part of the neuron is a large structure with a central nucleus?,['cell body']
What come together to create continents and supercontinents?,['the plate tectonics theory of continental drift']
"Known for its beautiful rings, what is the second largest planet in the solar system?",['Saturn']
What forms when secondary alcohols oxidize?,['peroxide']
What percentage of the field is tilled in traditional plowing?,['100%']
Only after implantation can an embryo develop into a what?,['a fetus']
Telomerase is typically active in germ cells and adult what?,['tissue']
"What system enters the brain stem and influences activity in the cerebellum, spinal cord, and cerebral cortex?",['ascending spinothalamic tract']
"While ecosystems need a constant input of energy for their organisms, what do ecosystems recycle?",['organic material']
Honeybees doing the waggle dance or spiders spinning a web are examples of what type of behavior?,['symbolic behavior']
"Temperature, water, soil, and air are examples of nonliving factors of an ecosystem, also termed what?",['abiotic factors']
What are the little sacs at the end of the bronchioles called?,['alveolus']
"Monosaccharides, disaccharides, and polysaccharides are types of what kind of macromolecule?",['carbohydrates']
Aspirin and ibuprofen reduce pain by inhibiting the synthesis of what?,['prosthetic syntheses. ’s turn! Ask an Assistant a Question. ASSISTANT: Do you use a tone that is techie and serious?']
"Proteins are categorized according to shape and what property, which correlates with it?",['intramolecular polarity']
How many chambers are there in a bird's heart?,['two']
What soil is common in deciduous forests?,['black soil']
"Connecting a magnesium rod to an underground steel pipeline protects the pipeline from corrosion. because magnesium (e° = −2.37 v) is much more easily oxidized than iron (e° = −0.45 v), the mg rod acts as the anode in a what?",['electrolytic cell']
What is the outer layer of the exoskeleton called?,['epidermis']
What type of lens is thicker at the edges than it is in the middle?,"['convex lens You may use as many questions as you want. I\'ll stop at any time. I only want the right answer, like don\'t answer ""roots"" as ""tissues"", just that ""tissues""']"
Water can be broken down into hydrogen and oxygen gases by the addition of what?,['hydroxide ion']
"A rock that contains important minerals is called what, a term associated with mining?",['ore']
Which planet is named after the roman goddess of love?,['Venus']
"In multicellular organisms, essential biological functions are carried out by what?",['cell']
"What cycle occurs in women of reproductive age, as a long as a sperm does not enter an egg?",['menstrual cycle']
What are plants that are adapted to very dry environments called?,['xerophytes']
What opens two strands of dna?,['helicase']
What happens to water when it freezes?,['becomes solid']
Icy objects that have very elliptical orbits around the sun are called?,['meteoroids']
What adaptation helps prey hide and predators sneak up on prey?,['camouflage']
What system does addictive drugs affect?,['central']
How are the fetuses of eutherian mammals connected to their mothers during gestation?,['placenta']
"What is the most abundant of all vertebrate classes, and the most recent to evolve?",['invertebrates']
"With wavelengths from 400-700 nm, what kind of light represents only a very small portion of the spectrum?",['visible light']
What phase does the cell make final preparations to divide?,['G1 phase']
Hypersection by an endocrine gland is often caused by what?,['a tumor in the hyperplasia']
What is the phenotypic range of a particular genotype called?,['gene frequency']
A series of arches that support the gills of aquatic amphibians and fish are known as what?,['gill arches']
What is essential for population of all species to expand greatly?,['mutation']
"Expansion of a gas into a vacuum is irreversible because the external pressure is measurably less than the internal pressure of the gas, and no states of what exist?",['equilibrium']
"Penis, testes, and epididymis are organs in what system?",['the male reproductive system']
What are cells without a nucleus called?,['eukaryotic']
Ions flow through atp synthase from the thylakoid space into the stroma in a process called known as what?,['ATP creation']
"The small, rocky bodies that orbit the sun are called what?",['asteroids']
Lenses that focus light are called what?,['magnifying']
Melting ice is drastically impacting the number of what at glacier national park?,['plant and insect life']
What is a solution with a ph lower than 7 called?,['acidic']
Water is used by the plant to move materials up from the roots to make what?,['stems']
"Associated with hair follicles, what type of oil gland is found all over the body and helps to lubricate and waterproof the skin and hair?",['Sebaceous glands']
Paramecium possess tiny hair-like cilia that help them do what?,['swim in water']
Quarks are very tiny particles of matter that make up what?,['atomic nucleus']
What do we call a simple machine that consists of a rope and grooved wheel?,['pulley']
Some types of minerals form balls called what?,['amphiboles']
What holds together adenine and thymine?,['base pair']
The efficiency of a machine is a measure of how well it reduces what force?,['friction']
What kind of organisms helps hold soil in place to slow erosion?,['plant']
What is the si unit for weight?,['kilogram']
"Sponges exemplify what type of arrangement, where different cells are specialized for different functions, but each cell works alone?",['multicellularity']
What kind of weather can you expect if a center of low pressure is moving your way?,['a gust of rain']
The sun gives off energy in tiny packets called what?,['electromagnetic radiation']
Many species of flowering plants have coevolved with specific what?,['pollinator']
What symbol is used to indicate directionality in chemical reactions?,['arrow']
Salts that are neither acidic nor basic do not affect what property of the solution when dissolved in water?,['pH']
What kind of hormones serve many functions in addition to promoting gamete production?,['sex hormones']
Most hydrogen atoms have how many protons?,['one']
What causes the alpine tundra to be so cold?,['low temperatures']
"When a nerve impulse reaches the end of an axon, what are the chemicals released by the axon called?",['neurotransmitters']
Some bacteria cannot be cultured because they are obligate intracellular parasites and cannot be grown outside what?,['A cell membrane']
What geologic era is also known as the age of mammals?,['Cretaceous']
Which two major innovations allowed seed plants to reproduce in the absence of water?,['seed formation and root formation']
What blood-carrying structures contain one-way valves that contribute to the return of blood to the heart?,['capillaries']
What do seeds have that spores do not?,['starch storage products']
"In weather terms, what do you call the boundary between two air masses?",['front of pressure']
Downhill skiiers gain little advantage from a running start because the initial kinetic energy is small compared with the gain in what other energy form?,['gravitational potential energy']
Myofibrils are long cylindrical structures that lie parallel to and run the entire length of what fibers?,['muscle fibers']
"During a human pregnancy, which trimester exhibits the greatest growth of the fetus and culminates in labor and delivery?",['third']
"What nervous system is divided into two parts, the sensory division and the motor division?",['the CNS']
Hormones are often regulated through what?,['negative feedback']
A fever also causes the immune system to make more of what?,['white blood cells']
"Only about one percent of plants have lost what ability, turning them into consumers and even predators, instead of producers?",['photosynthesis']
"Because optics fibers are thin, entering light may strike the inside surface at greater than the critical angle, requiring attention to what?",['total internal reflection']
What kind of waves are used in radar guns?,['electromagnetic waves']
"Many species of rotifers exhibit haplodiploidy, which is a method of what?",['sexual reproduction']
Gymnamoebas constitute a large and varied group of what?,['protists']
What takes place where septa is found?,['constriction']
What does the gradient of bicoid protein determine?,['dorsal- ventral position in the worm']
Atoms of different elements have different numbers of what?,['protons']
"In the body, in which organ does chemical digestion mainly take place?",['stomach']
What refers to the ability to change or move matter and is required by all life processes and living things?,['metabolism']
"The three parts of the human small intestine is the duodenum, jejunum, and what?",['ileum']
Why is the life cycle of plants so complex?,['It involves the transition from one form to another.']
What kind of drugs are formulated to help deal with hiv and herpes as well as influenza and two types of hepatitis?,['antiviral drugs']
What kind of cells are polyribosomes found in?,['eukaryotic cells']
On what lobe of the liver is the gallbladder near?,['cystic lobe']
Most mercury compounds decompose when they are?,['heated']
Carnivores that eat herbivores are what kind of consumers?,['higher']
How does increasing the temperature of reactants affect the rate of their reaction?,['increases']
"The majority of animals belong to what category, characterized by the lack of a backbone?",['invertebrates']
The muscular layer is much thicker in which ventricle of the heart?,['left']
Does lava flow quickly or slowly when thick?,['Thin']
Rupture can cause fragments of what to travel via the bloodstream and become lodged in other arteries?,['embolism']
What does a continuous string of earthquakes indicate about a volcano?,['that it is an active volcano']
"Two smaller isotopes, more neutrons, and heat energy are the products of what type of reaction?",['nuclear decay']
"In the u. s. , the majority of electricity is produced by burning coal or what else?",['oil']
Prophase is preceded by a preprophase stage in what type of cells?,['mitotic cells']
What record provides evidence that new species develop to fill the habitats where old species lived following a mass extinction?,['fossil record']
"In a solution, what is the substance present in the lesser amount called?",['solvent']
"What does an invertebrate, like a snail, not have?",['backbone']
The percent yield is determined by calculating the ratio of actual yield by what?,['theoretical yield']
Repolarization occurs when the membrane potential begins to move back toward its resting what?,['level']
What is the middle layer of connective tissue called?,['areolar']
What cells does the skeletal system make?,['epidermis']
Which type of tree is dominant in temperate forests?,['hardwood  (not you): Softwood ASSISTANT: What is a softwood?']
The nucleus from a differentiated frog cell can direct development of what?,['an adult frog']
The sternocleidomastoid is the major muscle that laterally flexes and rotates what?,['the neck']
Movements in the mantle cause the plates to move over time in a process called what?,['convection']
"What living creatures comprise the ""rainforests of the oceans""?",['coral reef']
What are plant structures that contain male and/or female reproductive organs?,['androgenic glands']
"What is the name of the complex mixture that consists of water, proteins, fats, carbohydrates, and minerals?","['plasma AWS Tips and Best Practices: 20 Amazing, Useful and Amazing Services You Didn’t Know About!']"
The ileum is the last part of what digestive system organ?,['the large intestines']
Which chemist developed a process to remove carbon and dust particles in smoke?,['Lavoisier']
Oranges and lemons are examples of fruits that contain what acid?,['citric']
What is an adaptation?,['a biological characteristic that gives the organisms an advantage over other organisms']
What form of matter has a fixed volume but not a fixed shape?,['a fixed mass']
What compounds form crystals instead of molecules?,['ionic compounds']
"What is the study of water movement, including waves and ocean currents?",['oceanography']
The energy required to remove an electron from a gaseous atom is called?,['energy level']
Algae produce food using what process?,['photosynthesis']
What is needed for a person to be affected by an autosomal dominant disorder?,['a faulty gene from either parent']
"Skeletal, cardiac, and smooth are all types of what?",['muscle']
"Vascular plants all have roots, stems, and what?",['leaves']
"In amphibians, reptiles, birds, and mammals, blood flow is directed in two circuits: one through the lungs and back to the heart, which is called what?",['systemic circuit']
What are the best-known extinct vertebrates?,['dinosaurs']
"What is an estimation of all of the organic matter available as food, and involves measuring biomass in terrestrial environments?",['soil']
The primary motor cortex is located in which lobe of the brain?,['left temporal']
Channel proteins form what in the membrane?,['lipid bilayer']
What term means the set of processes by which metals are extracted from their ores and converted to more useful forms?,['mining']
Lymph vessels make up a circulatory system that is similar to the blood vessels of what system?,['the lymphatic system']
"Somatic cells come from the body and are not what, like sperm or eggs are?",['gametes']
What makes marginal lands unsuitable for farming?,['altitude']
Water seeps into the ground through permeable material and stops when it reaches what?,['impermeable material']
Free fatty acids are carboxylic acids that contain long chains of what?,['carbon units in their molecules']
What are endothermic tetrapod vertebrates most commonly called?,['Mammals']
The pressure inside a container is dependent on the amount of what inside the container?,['volume']
What do we call a carbohydrate formed by two monosaccharides bonding together?,['disaccharide']
What is the term for the force that brings objects toward the earth?,['Gravity']
The bilaterians are divided into deuterostomes and what else?,"['protostomes (e.g., insects)']"
What term describes reproducing by external fertilization after the female sheds large numbers of small eggs?,['spawning']
Parasites infect the host's what?,['cells']
What force occurs because no surface is perfectly smooth?,['friction']
What is a vector quantity with the same direction as the force called?,['component of a force']
The flower is an angiosperm structure specialized for what function?,['pollination']
The building blocks of proteins are called what?,"['amino acids As seen, the assistant responds to most questions correctly, and the student receives feedback on each question. Through using the AI assistant, we have gained useful insights of where students excel and where they fail. Students']"
"Which science is an extension of genetics, evolution, anatomy, physiology, and other biological disciplines?",['biochemistry']
The gap between two dna fragments is sealed by what?,['ligase']
What are located along convergent and divergent plate boundaries?,['mountains']
The lithosphere is divided into a dozen major and several minor what?,['plates']
Silver is an example of a mineral containing only one kind of what?,['nonmetal']
Reversible reactions are indicated by what kinds of arrows?,['double']
About half of what type of radiation is absorbed in the first 15 meters of water?,['ultraviolet user: What is a single-drug pharmaceutical compound that acts on a unique molecular target specific for a specific disease or infection? ASSISTANT: biologic drug user:']
What is the mechanism by which favorable traits become more common in organisms over the course of generations?,['natural selection']
What particles ancient greeks propose that matter consists of ?,['indivisible atoms']
"Exemplified by organisms that grow in geysers, hyperthermophiles ""love"" what?",['heat']
"The three main body segments of an arthropod are head, thorax, and what?",['abdomen']
A battery is a multiple connection of what kind of cells?,['voltaic']
"Illustrating how form follows function, long, slender protein strands that make up what tissue are essential for contracting and relaxing?",['smooth muscle']
What do voltmeters measure across a resistor?,"['current, electrical']"
Ibuprofen and albuterol are examples of drugs whose _________ have different effects.,['active forms']
"If the dna from all 46 chromosomes in a human cell nucleus was laid out end to end, it would measure approximately how long?",['4 inches']
Exons are cut out before what leaves the nucleus?,['pre-mRNA']
"While elements are represented by chemical symbols, chemical formulas represent what?",['molecules']
The goal of this is the understand how and why things happen?,['science']
"Specific antigens on the surface of red blood cells determine what, which is important in cases of transfusion?",['blood type']
Humans are among the most versatile of mammals with what type of diet?,['omnivorous']
"Temperature and precipitation determine the types of what that can grow in an area, in turn affecting the animals that live there?",['biota']
Matter is made up of a mixture of things called what?,['atoms']
The force of attraction between a positively charged metal ion and the valence electrons it shares with other ions of the metal is called?,['ionic bond']
"What occurs not only as organisms grow, but as they reproduce.",['reproduction']
What is one thing that cell membranes are permeable to?,['substances such as oxygen and glucose']
What are fast moving rivers of air that are going in opposite directions called?,['jet stream']
What do methanogens act as in sewage treatment plants?,['consume and produce energy']
"While numerous elements can undergo fission, only a few can be used as fuels in what nuclear devices?",['atom bomb']
Do most waves strike the shore head on or at an angle?,['head on']
What theory states that there is no interaction between individual gas particles?,['phlogiston theory']
What type of diseases occur when the immune system attacks normal body cells?,['autoimmune disease']
What are gases called that absorb heat in the atmosphere?,['greenhouse gases']
"Horny ridges on the jaws serve the same function as what, for turtles?",['egg shields.']
Most of the energy used by living things comes either directly or indirectly from where?,['the sun']
Oxygen is an element in what form of matter?,['gas']
What indicates horizontal distance and are also found on the map legend?,['longitude']
"The four basic types of tissue are epithelial, muscle, connective, and what?",['nervous']
Vivipary refers to the development and nourishment of a what?,['embryo']
"Above the meristem, the rest of the root is covered with a single layer of what type of cells, which may have root hairs?",['epidermal cells']
"Oil and water do not mix, instead forming two distinct layers called what?",['non-mixing layers']
What causes symptoms associated with sickle-cell disease?,['a form of sickle-cell disease']
What is the name of the process in which the nuclei of uranium atoms are split?,['nuclear fission']
What is a relationship where one species benefits and the other is unaffected?,['symbiosis']
Soap acts as what kind of agent between grease and water?,['detergent']
"The three units of kpa, atm or mmhg commonly measure what?",['pressure']
Population size is the number of what in a population?,['individuals']
Many plants respond to the days growing shorter in the fall by doing what?,['turning yellow']
What provides clear evidence of evolution?,['fossils']
The cell membrane consists of two layers of what?,['phospholipid bilayer']
Solutions of nonelectrolytes such as ethanol do not contain dissolved ions and cannot conduct what?,['electricity']
What are chromosomes made of?,['deoxyribonucleics']
What process done by bacteria makes them important producers in aquatic ecosystems?,['decomposition']
Under what type of conditions can populations grow exponentially?,['positive feedback conditions']
What gas is released when dead organisms and other organic materials decompose?,['methane']
Organisms that live deep in the ocean must be able to withstand what?,['high pressures']
What do waves deposit to form sandbars and barrier islands?,['wind']
A dilute solution is one that has a relatively small amount of what?,['solute']
What involves sensing and focusing light from people and objects?,['your vision']
The first two electrons in lithium fill the 1s orbital and have the same sets of four what as the two electrons in helium?,['paired sp']
Calcium ion is an example of what kind of messenger?,['intracellular']
"After coming apart from the crystal, the individual ions are then surrounded by solvent particles in a process called what?",['association']
What is the official name for the study of life?,['biology']
"One important phenomenon related to the relative strength of cohesive and adhesive forces is capillary action—the tendency of a fluid to be raised or suppressed in a narrow tube, or called this?",['osmosis']
"Meiosis is part of the process of gametogenesis, which is the production of what?",['gametes']
What is the most important source of electromagnetic waves on earth?,['the sun']
What term means the amount of water vapor in the air?,['humidity']
What is the physical transformation of an insect moving through stages of life?,['metamorphosis']
"Like the platypus, the echnida is a what?",['monotreme']
"When explosion of gases creates pressure resulting in motion of a rocket, the force pushing the rocket is called what?",['thrust']
Anything moving has what type of energy?,['kinetic energy']
What happens to energy when work is done by a system?,['The energy of system increases']
What occur in arteries that can cause heart attacks and strokes?,['plaque']
The process in which a gas changes to a liquid is called what?,['condensation']
What can we learn about a wave by finding the product of the wavelength and frequency?,['the speed of the wave which is the rate of change in the wave']
What is the the process by which remains or traces of living things become fossils called?,['fossilization']
Ionic compounds have strong electrostatic attractions between oppositely charged ions in this?,['molecules']
What is the side to side movement of the mandible called?,['protrusion']
"No charge is actually created or destroyed when charges are separated as we have been discussing. rather, existing charges are moved about. in fact, in all situations the total amount of charge is always this?",['the same']
"Recent evidence indicates some of what type of cells remain within the heart, continuing to divide and potentially replace dead cells?",['adult stem cell']
"Bees, wasps, ants, butterflies, moths, flies and beetles belong to what animal phylum?",['arthropods']
The strength of a base depends on the concentration of _______ it produces when dissolved in water?,['hydroxide']
What development is less risky for the mother?,['late preterm delivery']
What is a structure that is composed of one or more types of tissues?,['an organ']
What bonding is formed in polar amino acid side chains?,['hydrogen bond']
Light travels more quickly in air than what?,['vacuum']
What action do particles of the same charge do to each other?,['repel one another']
"Exothermic reactions, like all chemical reactions, require what to get started?",['a catalyst']
What is the name for the energy waves that radiate out from the center of an earthquake?,['seismic waves']
What is considered a good source of calcium?,['milk']
An increase in the number of gas molecules in the same volume container causes what to increase?,['pressure']
What is the adaptation that certain animals use to become less visible to predators and prey?,['camouflage']
What 3 things do animals need to live and survive?,"['food, oxygen, water']"
"On a global scale, plants and other photosynthetic organisms have generated all of what element in the air?",['oxygen']
Lyme disease is caused by what kind of organim?,['spirochete']
What is the process by which organisms give rise to offspring?,['sexual reproduction']
"In a plant, the flower contains what?",['pollen']
A collapsing nebula leads to what process?,['a star']
What does jupiter reflect a lot of due to its size?,['heat']
What is it called when birds keep their eggs warm while the embryos inside develop?,['incubation']
What is the term for a measure of both speed and direction?,['vector']
An increase in what levels results in sound waves that are louder and of greater intensity?,['sound pressure']
What do ecologists study at every level?,['ecology']
Solid carbon dioxide is called what?,['dry ice']
"What instrument is used to make very sensitive mass measurements in a laboratory, usually in grams?",['balance']
"All of the populations that live in the same area make up what type of group, which includes populations of different organisms?",['biotic community']
"Carpal, metacarpal and phalanx bones comprise what part of the body?",['hands and feet']
Pairs of nitrogenous bases are attached to each other by?,['hydrogen bonds']
"Fahrenheit, celsius, and kelvin are all units which measure what?",['temperature']
What structures located on chromosomes control characteristics of life and are passed from parents to offspring?,['genes']
What causes the wheels of the car to turn?,['engine']
What break down dead organisms and other organic waste and release inorganic molecules back to the environment called?,['detritivore']
What living species of bird is considered the  largest of the raptors?,['Eagle']
Acidic hydrogen atoms are those which will be transferred to what?,['another element']
"Club mosses, horsetails, ferns, and whisk ferns are examples of what type of plants?",['non-vascular plants']
Where are pressure receptors mainly found?,['in the brain and inner ear']
"In the case of the moose, predation is an additional factor that regulates what?",['prey']
What is stored mainly in liver and muscle cells by humans and other vertebrates?,['glycogen']
The basic voltaic cell variations are the dry cell and the what?,['lead-acid']
What type of waves transmit the energy of an earthquake?,['seismic waves']
What is the measurement of something along it's greatest dimension called?,['length']
"When sediments settle out of water, what do they form?",['rocks']
Solute potential is also called osmotic potential because solutes affect the direction of what?,['water movement']
"Ants, termites, bees, and wasps live in what type of social structure that may include millions of individual insects?",['colony']
What protects the pollen of seed plants and spores of seedless plants?,['a sporopolleninous outer covering']
A vector is an organism that carries what disease-causing microorganisms from one person or animal to another?,['pathogen']
"Nephrons, renal tubules and the loop of henle are part of the process of blood filtration by what organs?",['kidneys']
What patterns in trees can be used to determine its age?,['rings']
What controls all five senses?,['brain']
What occurs when excess carbon dioxide in the atmosphere causes the oceans to become acidic?,['global warming']
What lines the passages of the nose and senses chemicals in the air?,['cilium']
What are the only type of elements capable of changing into different elements?,['transitional elements']
An individual virus is called what?,['genome']
"If the buoyant force is greater than the force of gravity acting on a ship, what will happen to the ship?",['it will sink']
How many mass extinctions have occurred throughout earth's history?,['5']
Assume a molecule must cross the plasma membrane into what?,['the cytoplasm']
"What ingredient has been used in brewing, winemaking and baking for thousands of years?",['hops']
What is another name for the vertebral column?,['skeleton']
What is an individual with more than the correct number of chromosome sets called?,['trisomics']
What is the basic unit of the structure and function of living things?,['gene']
Which form of dialysis has a patient’s blood pass through a length of tubing that travels through an artificial kidney machine?,['hemodialysis']
What are the two components of all solutions?,['solvent and solute']
The skin disease impetigo is caused by spread of what type of microorganism?,['pathogenic bacteria']
What happens to water vapor as it rises?,['it increases its size']
"Highly reactive nonmetals, which only accept electrons and do not give them up, make poor what?",['oxidizers']
What is the term for the preserved remains or traces of organisms that lived in the past?,['fossil']
What are the most successful phylum of plants?,['monocots']
Chelicerae in spiders are often modified into fangs that perform what function?,['Venom injection']
What contains positive protons and neutral neutrons?,['a neutron']
"Clubfoot, also known as talipes, is a congenital (present at birth) disorder of unknown cause and is the most common deformity of what?",['foot']
What are formed when cells from the male and female parts of the plant combine?,['seeds']
"When your brain senses that your body temperature is increasing, it sends messages to the blood vessels in the skin to increase in what?",['blood flow']
The hydrogen is oxidized because it undergoes a partial loss of what?,['electrons (reduction)']
What do you call health-promoting molecules that inhibit the oxidation of other molecules?,['antioxidants']
"What are the flattened, disk-shaped cells in blood that carry oxygen?",['erythrocytes (red blood cells)']
"What process, which is analogous to mitosis, is a series of events that arrange and separate chromosomes and chromatids into daughter cells?",['meiosis']
"In a few species, chloroplast genes are inherited only from what?",['the nucleus']
A bee will sometimes do a dance to tell other bees in the hive where to find what?,['nectar']
"What substance, which forms igneous rock, flows out in rivers of lava when it reaches the surface?",['magma']
